"date","cooks_distance","threshold_4_over_n","flagged","leverage","standardized_residual","Y","JPY_app","integrity_status","influence_rank"
2023-01-12,0.00448396891327275,0.00150659133709981,TRUE,0.0160071324045799,-1.8187002485509,-2.53008818647151,2.15767147672477,"Frozen-source hash and interval checks passed; retained in primary",53
2021-01-27,0.00411495829871168,0.00150659133709981,TRUE,0.019349324130994,1.58196768663502,0.575309867920071,-0.385023095719017,"Frozen-source hash and interval checks passed; retained in primary",54
2015-09-18,0.00402125732764492,0.00150659133709981,TRUE,0.00541219311424643,2.9778751033612,0.258600523782837,0.872279674035337,"Frozen-source hash and interval checks passed; retained in primary",55
2016-06-03,0.0039265393657163,0.00150659133709981,TRUE,0.0104695317747984,-2.11031145701717,-2.16635056291197,1.73449601804583,"Frozen-source hash and interval checks passed; retained in primary",56
2020-03-02,0.00388651568514295,0.00150659133709981,TRUE,0.0188434182679771,1.55833258529981,0.636703287299678,0.0925326243502056,"Frozen-source hash and interval checks passed; retained in primary",57
2023-12-07,0.00376965089606447,0.00150659133709981,TRUE,0.0132028315811669,-1.83874538150566,-2.4947992661239,2.10129272310979,"Frozen-source hash and interval checks passed; retained in primary",58
2023-12-13,0.00376146447300599,0.00150659133709981,TRUE,0.00227403670736085,-4.45016390286391,-1.68121877750762,0.192691546787405,"Frozen-source hash and interval checks passed; retained in primary",59
2016-01-22,0.00369276229484305,0.00150659133709981,TRUE,0.00959469642846777,2.13873589733647,1.34345264274804,-0.64412461028569,"Frozen-source hash and interval checks passed; retained in primary",60
2015-01-16,0.00363125655095702,0.00150659133709981,TRUE,0.00320090910019104,3.68371680786504,1.67171688507328,-0.426621807473371,"Frozen-source hash and interval checks passed; retained in primary",61
2024-12-19,0.00361906284393136,0.00150659133709981,TRUE,0.0143397738150477,-1.72775099107607,1.71540097231544,-2.39321080857531,"Frozen-source hash and interval checks passed; retained in primary",62
2020-02-28,0.00335600051966658,0.00150659133709981,TRUE,0.0214146078575151,-1.35658163672562,-2.08170494567055,1.86013518401058,"Frozen-source hash and interval checks passed; retained in primary",63
2015-08-25,0.00321416423899526,0.00150659133709981,TRUE,0.0142088139314718,-1.63583014576811,0.527653003859019,-1.13222998435658,"Frozen-source hash and interval checks passed; retained in primary",64
2023-07-27,0.00320703766318727,0.00150659133709981,TRUE,0.00282349737894314,-3.68667604341557,-0.899001405149447,-0.440591957759828,"Frozen-source hash and interval checks passed; retained in primary",65
2024-05-02,0.00311952523980799,0.00150659133709981,TRUE,0.0142830033618978,-1.60731585337264,-2.75805776394704,2.49194064634688,"Frozen-source hash and interval checks passed; retained in primary",66
2024-08-08,0.00311611600918169,0.00150659133709981,TRUE,0.00645435128957952,2.39919222395026,0.739284879604485,0.230899932807116,"Frozen-source hash and interval checks passed; retained in primary",67
2015-10-15,0.00307400208788068,0.00150659133709981,TRUE,0.00473473265498538,2.78461010885772,0.334732795247206,0.800105333722634,"Frozen-source hash and interval checks passed; retained in primary",68
2022-10-21,0.00292656359828234,0.00150659133709981,TRUE,0.0131670074975379,1.62236248444537,-1.5819669340976,2.34335603818421,"Frozen-source hash and interval checks passed; retained in primary",69
2022-11-30,0.00281137564756813,0.00150659133709981,TRUE,0.00276920975376833,-3.4855392340369,-0.45579675738403,-0.742105066470966,"Frozen-source hash and interval checks passed; retained in primary",70
2014-03-27,0.00278994901927513,0.00150659133709981,TRUE,0.00238839213791113,-3.73952712024853,-1.43754996974694,0.195694778696165,"Frozen-source hash and interval checks passed; retained in primary",71
2014-12-09,0.00275962200530031,0.00150659133709981,TRUE,0.00956106710479059,1.85214972438389,-0.836218673229361,1.68505822213678,"Frozen-source hash and interval checks passed; retained in primary",72
2025-04-08,0.00273844951535357,0.00150659133709981,TRUE,0.0159395699994315,-1.42434624904087,-1.13197015283277,0.637333501831172,"Frozen-source hash and interval checks passed; retained in primary",73
2026-07-02,0.00271307661000063,0.00150659133709981,TRUE,0.020619635017077,-1.2435317014073,-1.22782760557385,0.93409481881741,"Frozen-source hash and interval checks passed; retained in primary",74
2018-03-28,0.00266222479777017,0.00150659133709981,TRUE,0.00322951323192787,3.14008957016694,1.51946355586117,-0.547119561181386,"Frozen-source hash and interval checks passed; retained in primary",75
2018-12-27,0.00265293605365841,0.00150659133709981,TRUE,0.010483431905704,-1.73345994064802,-0.309532482084629,-0.298332273883162,"Frozen-source hash and interval checks passed; retained in primary",76
2022-12-01,0.00264368547546064,0.00150659133709981,TRUE,0.020604172147947,1.22799629208422,-2.0446757761964,2.73610897734589,"Frozen-source hash and interval checks passed; retained in primary",77
2024-08-23,0.0026051155527072,0.00150659133709981,TRUE,0.00397621287304426,-2.79836371283091,-1.57156536315095,0.763336237530687,"Frozen-source hash and interval checks passed; retained in primary",78
2014-07-18,0.00260009084353655,0.00150659133709981,TRUE,0.00379886707435117,-2.8604301753691,-0.774853598339842,-0.0690778139670556,"Frozen-source hash and interval checks passed; retained in primary",79
2014-02-21,0.00259688932067816,0.00150659133709981,TRUE,0.00302343195891666,-3.2056028763454,-0.785002756392084,-0.380432590712587,"Frozen-source hash and interval checks passed; retained in primary",80
2014-02-24,0.00259547929547496,0.00150659133709981,TRUE,0.00222241377932064,3.73941631738437,1.07932920049483,0.263222184638856,"Frozen-source hash and interval checks passed; retained in primary",81
2014-03-20,0.00259254440113281,0.00150659133709981,TRUE,0.00638857489219217,-2.19968259114473,-0.0295520896217205,-0.833624206747707,"Frozen-source hash and interval checks passed; retained in primary",82
2015-03-18,0.0025889395854751,0.00150659133709981,TRUE,0.00410469823978176,-2.74547697125024,-1.12393418127978,0.297275198280378,"Frozen-source hash and interval checks passed; retained in primary",83
2014-12-18,0.00256480429542508,0.00150659133709981,TRUE,0.00506934507421929,-2.45775290324292,0.118124685886745,-1.01489369086121,"Frozen-source hash and interval checks passed; retained in primary",84
2017-05-18,0.00256187980901293,0.00150659133709981,TRUE,0.00495851079556226,2.48379049988084,0.432924699702797,0.575851870218713,"Frozen-source hash and interval checks passed; retained in primary",85
2019-08-01,0.00254773384937007,0.00150659133709981,TRUE,0.0023334364882017,-3.61545006707581,-1.52628731038833,0.276676373120388,"Frozen-source hash and interval checks passed; retained in primary",86
2017-03-15,0.00254537607635578,0.00150659133709981,TRUE,0.00210837372441636,-3.80219593798209,-1.2539241314875,-0.026167735331839,"Frozen-source hash and interval checks passed; retained in primary",87
2018-02-14,0.00251529889357506,0.00150659133709981,TRUE,0.0107067452157055,-1.67001054282198,-0.873827131392568,0.549887214391198,"Frozen-source hash and interval checks passed; retained in primary",88
2025-04-23,0.00250444388188689,0.00150659133709981,TRUE,0.00690848114205423,2.0784980607634,1.88261246548476,-1.2486494282669,"Frozen-source hash and interval checks passed; retained in primary",89
2017-01-18,0.0024950911397531,0.00150659133709981,TRUE,0.00221281965757615,3.6743437126637,1.52799876284875,-0.388761754872036,"Frozen-source hash and interval checks passed; retained in primary",90
2022-06-15,0.00243141658705421,0.00150659133709981,TRUE,0.00341662551707036,-2.91728218173895,-1.18949186645865,0.289543243969437,"Frozen-source hash and interval checks passed; retained in primary",91
2024-07-31,0.00242005113744459,0.00150659133709981,TRUE,0.0156846170584879,-1.34999783123039,-2.40212966672839,2.19673417467625,"Frozen-source hash and interval checks passed; retained in primary",92
2026-07-30,0.00240827385822297,0.00150659133709981,TRUE,0.0211255478877532,-1.15718571849362,-2.73050093465717,2.71565879537876,"Frozen-source hash and interval checks passed; retained in primary",93
2024-08-02,0.00236957847775539,0.00150659133709981,TRUE,0.0245122086212695,-1.0637654197367,-2.36192784720526,2.07386910168577,"Frozen-source hash and interval checks passed; retained in primary",94
2017-01-13,0.00228385668922186,0.00150659133709981,TRUE,0.00444327369843215,-2.47802977220006,0.0392789964124063,-1.01355170854056,"Frozen-source hash and interval checks passed; retained in primary",95
2022-12-20,0.00228094662020675,0.00150659133709981,TRUE,0.0511800554965241,-0.712343900979514,-4.15358452986236,4.32237463925613,"Frozen-source hash and interval checks passed; retained in primary",96
2020-03-05,0.00227812667634015,0.00150659133709981,TRUE,0.00688563202473652,-1.98567096484394,-1.44274240382614,0.729315995660329,"Frozen-source hash and interval checks passed; retained in primary",97
2023-11-15,0.00225781685595178,0.00150659133709981,TRUE,0.00928137256380726,1.70060730323671,0.749053365746644,-0.212046994833859,"Frozen-source hash and interval checks passed; retained in primary",98
2020-03-25,0.00225189563122588,0.00150659133709981,TRUE,0.0238557033201671,-1.05153964310591,-0.453784750228436,0.00897384125870815,"Frozen-source hash and interval checks passed; retained in primary",99
2020-03-27,0.0021870143853826,0.00150659133709981,TRUE,0.0102921926636763,-1.58860522744669,-1.66879485245368,1.18562116742176,"Frozen-source hash and interval checks passed; retained in primary",100
2024-09-30,0.00215360391489982,0.00150659133709981,TRUE,0.0106296139307867,1.55093732148526,1.02530377525967,-0.454784761465366,"Frozen-source hash and interval checks passed; retained in primary",101
2024-08-20,0.00212135106677016,0.00150659133709981,TRUE,0.00700232094354762,-1.8999842766893,-1.11287555367374,0.492949101733764,"Frozen-source hash and interval checks passed; retained in primary",102
2022-10-24,0.00208288441924007,0.00150659133709981,TRUE,0.00744208896932917,-1.82580212178801,0.861017440886469,-1.63332559189744,"Frozen-source hash and interval checks passed; retained in primary",103
2016-04-22,0.00204736653752797,0.00150659133709981,TRUE,0.0120657326665794,1.41832448028408,2.09218498554407,-1.89222974114749,"Frozen-source hash and interval checks passed; retained in primary",104
2024-12-02,0.00203532753753026,0.00150659133709981,TRUE,0.0042608935838438,2.38907737419926,0.114111894725744,0.767514696388094,"Frozen-source hash and interval checks passed; retained in primary",105
2024-01-31,0.00202766426603427,0.00150659133709981,TRUE,0.00572382203395636,2.05588634894592,-0.237752471455055,0.986503220970381,"Frozen-source hash and interval checks passed; retained in primary",106
2025-04-24,0.0020264728230003,0.00150659133709981,TRUE,0.00237636341671808,-3.19512571917487,-1.04660641787189,0,"Frozen-source hash and interval checks passed; retained in primary",107
2026-03-31,0.00198735877185088,0.00150659133709981,TRUE,0.00920215653728443,-1.60242045087167,-0.635171915068344,0.257400399517316,"Frozen-source hash and interval checks passed; retained in primary",108
2015-09-17,0.00194391555115861,0.00150659133709981,TRUE,0.00286465649454935,-2.84950943224661,-0.788697895776735,-0.231864959790595,"Frozen-source hash and interval checks passed; retained in primary",109
2014-05-28,0.00189060320347553,0.00150659133709981,TRUE,0.00213342244718042,3.25753151452506,0.816167449156646,0.353080005881168,"Frozen-source hash and interval checks passed; retained in primary",110
2016-05-18,0.00188298523258135,0.00150659133709981,TRUE,0.00477717202070419,2.16964562312772,1.1929006086886,-0.576212322776204,"Frozen-source hash and interval checks passed; retained in primary",111
2023-07-03,0.00186762006760802,0.00150659133709981,TRUE,0.00514509682239337,2.08169924802772,0.704503492362418,-0.0207634011196944,"Frozen-source hash and interval checks passed; retained in primary",112
2026-03-19,0.00185151841527733,0.00150659133709981,TRUE,0.00829467204554958,-1.62984518742173,-1.23823177879823,0.81216803026658,"Frozen-source hash and interval checks passed; retained in primary",113
2017-05-19,0.00184197247431159,0.00150659133709981,TRUE,0.00421967019023216,-2.28388750595896,-0.154042236592611,-0.584823296232884,"Frozen-source hash and interval checks passed; retained in primary",114
2024-09-27,0.00184161482564572,0.00150659133709981,TRUE,0.0102126543275646,-1.46349639384765,-1.90009227992656,1.44808991037015,"Frozen-source hash and interval checks passed; retained in primary",115
2026-06-12,0.00178598420600932,0.00150659133709981,TRUE,0.00794091586244675,1.6362998925829,0.482697504264351,0.168355456756331,"Frozen-source hash and interval checks passed; retained in primary",116
2025-03-07,0.00176781952937981,0.00150659133709981,TRUE,0.00698160828907682,1.73704269619647,0.173648026883999,0.521982000689825,"Frozen-source hash and interval checks passed; retained in primary",117
2016-08-29,0.00176059511222649,0.00150659133709981,TRUE,0.00846733188206625,-1.57289811306902,0.209605057107565,-0.914775473664253,"Frozen-source hash and interval checks passed; retained in primary",118
2020-06-11,0.00175410416092067,0.00150659133709981,TRUE,0.0232979955948152,0.939377324255016,-0.419098997246037,0.542260117073479,"Frozen-source hash and interval checks passed; retained in primary",119
2015-10-16,0.00169866574682903,0.00150659133709981,TRUE,0.00706189923751091,-1.69295306220557,0.400575353286392,-1.12672511238481,"Frozen-source hash and interval checks passed; retained in primary",120
2024-06-12,0.0016887505808187,0.00150659133709981,TRUE,0.00494879997341923,2.01858082032009,-0.0834363632302271,0.919546709310026,"Frozen-source hash and interval checks passed; retained in primary",121
2023-03-15,0.00165299998910557,0.00150659133709981,TRUE,0.0101136689089016,1.39336643972532,-0.605286003975669,1.13799236627621,"Frozen-source hash and interval checks passed; retained in primary",122
2024-07-18,0.00165008765045262,0.00150659133709981,TRUE,0.00510188553568474,1.96502499325045,0.88706075215299,-0.261538119929483,"Frozen-source hash and interval checks passed; retained in primary",123
2024-10-02,0.00164991057532549,0.00150659133709981,TRUE,0.00941734604374652,1.44311825702899,2.02462894830209,-1.64996321870952,"Frozen-source hash and interval checks passed; retained in primary",124
2016-06-23,0.00162731968081866,0.00150659133709981,TRUE,0.00885609200723945,1.47834010743646,1.68365228515368,-1.27341832913945,"Frozen-source hash and interval checks passed; retained in primary",125
2014-02-19,0.00161702179214673,0.00150659133709981,TRUE,0.00190663613807498,3.18713333912915,1.00385843939486,0.0097746933267473,"Frozen-source hash and interval checks passed; retained in primary",126
2015-06-10,0.00158760769022274,0.00150659133709981,TRUE,0.00623694819248101,-1.74227848839446,-1.50695832422594,1.1665718815963,"Frozen-source hash and interval checks passed; retained in primary",127
2014-06-02,0.00158050532685449,0.00150659133709981,TRUE,0.00336887740492711,2.3687172565983,1.23888364057181,-0.519430775374108,"Frozen-source hash and interval checks passed; retained in primary",128
2014-10-17,0.00155319924596482,0.00150659133709981,TRUE,0.00435267580127722,-2.06480390800488,0.00734650468929843,-0.695818510269675,"Frozen-source hash and interval checks passed; retained in primary",129
2026-01-23,0.00155216817968572,0.00150659133709981,TRUE,0.00179482520482531,-3.21853947152693,-1.55375677064802,0.500111826397553,"Frozen-source hash and interval checks passed; retained in primary",130
2024-07-12,0.00155014017123355,0.00150659133709981,TRUE,0.0118835862887183,-1.24367356497909,-0.727054576042718,0.442394704960591,"Frozen-source hash and interval checks passed; retained in primary",131
2022-12-05,0.00154615872757575,0.00150659133709981,TRUE,0.00539129856491614,1.85010806650687,1.71433309767459,-1.2231216438126,"Frozen-source hash and interval checks passed; retained in primary",132
2023-03-23,0.00154108913558899,0.00150659133709981,TRUE,0.00542196223037198,1.84181366534386,-0.512512838671109,1.27438575192684,"Frozen-source hash and interval checks passed; retained in primary",133
2016-09-13,0.00153760332944478,0.00150659133709981,TRUE,0.00371474423325091,2.22453975445269,0.807752882243928,-0.17638417115835,"Frozen-source hash and interval checks passed; retained in primary",134
2023-10-04,0.00150121768317502,0.00150659133709981,FALSE,0.0150173275834388,1.08700220934367,0.278871561290472,0.22148403295521,"Frozen-source hash and interval checks passed; retained in primary",135
2022-01-27,0.00149440334643183,0.00150659133709981,FALSE,0.0129836634409158,-1.1675838643639,0.543715193569039,-0.99217524098858,"Frozen-source hash and interval checks passed; retained in primary",136
2018-12-20,0.00147477379911665,0.00150659133709981,FALSE,0.00930109746285562,-1.372957434222,-1.15455793730961,0.724867821085606,"Frozen-source hash and interval checks passed; retained in primary",137
2022-08-26,0.00146498814710618,0.00150659133709981,FALSE,0.0029411874687916,2.44121884140189,0.888230202533835,-0.175246485157032,"Frozen-source hash and interval checks passed; retained in primary",138
2019-01-30,0.00145704214134002,0.00150659133709981,FALSE,0.00551380605922858,-1.77582561251465,-0.407815731175365,-0.191842200160774,"Frozen-source hash and interval checks passed; retained in primary",139
2025-04-17,0.00144889380597456,0.00150659133709981,FALSE,0.00281469148756407,2.48188375725898,0.771251844060394,0.161465863996568,"Frozen-source hash and interval checks passed; retained in primary",140
2016-03-29,0.00143216373352224,0.00150659133709981,FALSE,0.00224189907784232,-2.76561397516816,-0.84172205487425,-0.035301385945985,"Frozen-source hash and interval checks passed; retained in primary",141
2016-06-10,0.0014195638330123,0.00150659133709981,FALSE,0.00373137311445659,-2.13266172259881,-0.404277242544326,-0.486892347638257,"Frozen-source hash and interval checks passed; retained in primary",142
2016-04-01,0.00139580631512342,0.00150659133709981,FALSE,0.00569834064154632,-1.70957469523702,-0.774631873755594,0.320741543679048,"Frozen-source hash and interval checks passed; retained in primary",143
2024-11-06,0.00139174591842773,0.00150659133709981,FALSE,0.0124825589978464,1.14945288544211,2.09170240984484,-1.70944333593006,"Frozen-source hash and interval checks passed; retained in primary",144
2014-05-12,0.00137797842969891,0.00150659133709981,FALSE,0.00243468602456759,2.60292120403959,1.2140501859077,-0.353218577600067,"Frozen-source hash and interval checks passed; retained in primary",145
2015-01-15,0.00137451325754203,0.00150659133709981,FALSE,0.00229270380426789,-2.67912321658163,-0.828522088616301,-0.145467017479639,"Frozen-source hash and interval checks passed; retained in primary",146
2026-06-11,0.00137205610799942,0.00150659133709981,FALSE,0.00344643393649733,-2.18193547597799,-0.594597800097141,-0.024923671385757,"Frozen-source hash and interval checks passed; retained in primary",147
2023-02-02,0.00135741835209232,0.00150659133709981,FALSE,0.00434400405697977,1.93222201908981,0.0586649889977586,0.636351673996316,"Frozen-source hash and interval checks passed; retained in primary",148
2023-01-05,0.00135410821394835,0.00150659133709981,FALSE,0.00718412415380696,-1.49852761770917,0.556254030758163,-1.18237624026429,"Frozen-source hash and interval checks passed; retained in primary",149
2014-04-01,0.00135284061585744,0.00150659133709981,FALSE,0.00327612927738519,-2.2223929669382,-0.264444692308796,-0.523003613459494,"Frozen-source hash and interval checks passed; retained in primary",150
2019-08-08,0.00132171815602798,0.00150659133709981,FALSE,0.00323752689157925,-2.20978081202019,-0.291122787906906,-0.396863414203708,"Frozen-source hash and interval checks passed; retained in primary",151
2015-06-18,0.00131272456698599,0.00150659133709981,FALSE,0.00559374350356086,1.67343203821248,-0.298190809173082,1.11687790972583,"Frozen-source hash and interval checks passed; retained in primary",152
2024-09-25,0.00130800648529826,0.00150659133709981,FALSE,0.00345309699439931,2.12833533264464,1.13836818856594,-0.444167570397269,"Frozen-source hash and interval checks passed; retained in primary",153
2016-07-28,0.00130596957150598,0.00150659133709981,FALSE,0.00359470371718778,2.08422027050526,0.0826160501561812,0.75056169176797,"Frozen-source hash and interval checks passed; retained in primary",154
2024-09-12,0.00130426269906329,0.00150659133709981,FALSE,0.00591695845038869,-1.62156825134803,-0.202933179267761,-0.366249176832323,"Frozen-source hash and interval checks passed; retained in primary",155
